curie	label	parent	rxcui
DRON:00862749	brolucizumab Injection	DRON:00000005	2204919
DRON:00862750	Dengue virus live antigen, CYD serotype 1 / Dengue virus live antigen, CYD serotype 2 / Dengue virus live antigen, CYD serotype 3 / Dengue virus live antigen, CYD serotype 4 Injection	DRON:00000005	2197390
DRON:00862751	insulin isophane / insulin, regular, human Pen Injector	DRON:00000005	1654651
DRON:00862752	Insulin Lispro / insulin lispro protamine, human Injectable Suspension	DRON:00000021	378966
DRON:00862753	semaglutide Oral Tablet	DRON:00000022	2200643
DRON:00862754	Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus Injectable Suspension	DRON:00000021	1304181
DRON:00862755	methicillin Injectable Solution	DRON:00000020	2181535
DRON:00862756	tenapanor Oral Tablet	DRON:00000022	2199678
DRON:00862757	insulin aspart protamine, human / insulin aspart, human Pen Injector	DRON:00000005	1653207
DRON:00862758	Acetylcarnitine / Carnosine / ubidecarenone Oral Capsule	DRON:00000026	858859
DRON:00862759	Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus Injectable Solution	DRON:00000020	1366999
DRON:00862760	Alnus serrulata pollen extract Injectable Solution	DRON:00000020	2202978
DRON:00862761	Acacia dealbata pollen extract Injectable Solution	DRON:00000020	2202951
DRON:00862762	ledipasvir / sofosbuvir Oral Pellet	DRON:00000005	2204094
DRON:00862763	Lente Insulin, pork Injectable Suspension	DRON:00000021	378950
DRON:00862764	Riboflavin / ubidecarenone Oral Capsule	DRON:00000026	452468
DRON:00862765	ubidecarenone Extended Release Oral Capsule	DRON:00000026	731054
DRON:00862766	insulin isophane Injectable Suspension	DRON:00000021	378928
DRON:00862767	ubidecarenone Oral Tablet	DRON:00000022	371623
DRON:00862768	Fentanyl Metered Dose Nasal Spray	DRON:00000005	2201610
DRON:00862769	insulin isophane Pen Injector	DRON:00000005	1654861
DRON:00862770	red yeast rice / ubidecarenone Oral Capsule	DRON:00000026	830777
DRON:00862771	Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus Prefilled Syringe	DRON:00000005	1304126
DRON:00862772	insulin, regular, human Injection	DRON:00000005	2179743
DRON:00862773	Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus Prefilled Syringe	DRON:00000005	1428986
DRON:00862774	Lefamulin Injection	DRON:00000005	2198947
DRON:00862775	pretomanid Oral Tablet	DRON:00000022	2198369
DRON:00865537	Allantoin / Benzocaine / Camphor / dimethicone / Menthol / Petrolatum Topical Cream	DRON:00000017	2257303
DRON:00865538	darolutamide Oral Tablet	DRON:00000022	2180329
DRON:00865539	meloxicam Disintegrating Oral Tablet	DRON:00000022	2118580
DRON:00865540	tiopronin Delayed Release Oral Tablet	DRON:00000022	2178074
DRON:00865541	erdafitinib Oral Tablet	DRON:00000022	2123130
DRON:00865542	Carya laciniosa pollen extract Injectable Solution	DRON:00000020	2203044
DRON:00865543	Glycerin Ophthalmic Gel	DRON:00000015	2179640
DRON:00865544	elexacaftor / ivacaftor / tezacaftor Oral Tablet	DRON:00000022	2257009
DRON:00865545	Amoxicillin / Omeprazole / Rifabutin Delayed Release Oral Capsule	DRON:00000026	2262024
DRON:00865546	benralizumab Auto-Injector	DRON:00000005	2205631
DRON:00865547	Ethinyl Estradiol / Etonogestrel Vaginal System	DRON:00000005	2201658
DRON:00865548	Minocycline Topical Foam	DRON:00000024	2257672
DRON:00865549	Aspergillus amstelodami extract Injectable Solution	DRON:00000020	2261386
DRON:00865550	upadacitinib Extended Release Oral Tablet	DRON:00000022	2196893
DRON:00865551	Butorphanol Metered Dose Nasal Spray	DRON:00000005	2201634
DRON:00865552	trifarotene Topical Cream	DRON:00000017	2205641
DRON:00865553	aclidinium / formoterol Dry Powder Inhaler	DRON:00000005	2205092
DRON:00865554	Amlodipine Oral Suspension	DRON:00000021	2184119
DRON:00865555	Dihydroergotamine Metered Dose Nasal Spray	DRON:00000005	2201618
DRON:00865556	sofosbuvir Oral Pellet	DRON:00000005	2203992
DRON:00865557	Bacillus subtilis / Inulin Chewable Tablet	DRON:00000022	2261776
DRON:00865558	Mineral Oil / Tetracaine Topical Gel	DRON:00000015	2257316
DRON:00865559	Cetirizine Injection	DRON:00000005	2261745
DRON:00865560	Asenapine Transdermal System	DRON:00000005	2261740
DRON:00865561	luspatercept Injection	DRON:00000005	2262905
DRON:00865562	afamelanotide Drug Implant	DRON:00000005	2262253
DRON:00865563	Bisacodyl / Docusate Oral Tablet	DRON:00000022	2262703
DRON:00865564	pexidartinib Oral Capsule	DRON:00000026	2183124
DRON:00867639	crizanlizumab Injection	DRON:00000005	2262424
DRON:00867640	Vecuronium Injection	DRON:00000005	2266538
DRON:00867641	Propylene glycol Ophthalmic Suspension	DRON:00000021	2265161
DRON:00867642	Diroximel fumarate Delayed Release Oral Capsule	DRON:00000026	2261787
DRON:00867643	Copper Drug Implant	DRON:00000005	2267304
DRON:00867644	Fibrinogen Injection	DRON:00000005	2264164
DRON:00867645	zanubrutinib Oral Capsule	DRON:00000026	2262439
DRON:00867646	tazarotene Topical Lotion	DRON:00000018	2267560
DRON:00867647	Fibrinogen / Thrombin Prefilled Syringe	DRON:00000005	2264184
DRON:00867648	Kaolin Paste	DRON:00000005	2267411
DRON:00867649	Fibrinogen / Thrombin Topical Powder	DRON:00000005	2264174
DRON:00867650	Riluzole Oral Strip	DRON:00000005	2265861
DRON:00867651	Voxelotor Oral Tablet	DRON:00000022	2265682
DRON:00867652	givosiran Injection	DRON:00000005	2265715
DRON:00867653	Camphor / Diphenhydramine / Zinc Acetate Topical Gel	DRON:00000015	2263168
DRON:00867654	cefiderocol Injection	DRON:00000005	2265705
DRON:00867655	carbamide peroxide / Sodium Fluoride Oral Gel	DRON:00000015	2265637
DRON:00867656	Ammonia / Camphor / Menthol Topical Solution	DRON:00000020	2265632
DRON:00870318	Dextromethorphan Oral Film	DRON:00000005	2272811
DRON:00870319	Budesonide Extended Release Oral Capsule	DRON:00000026	2269304
DRON:00870320	Diazepam Nasal Spray	DRON:00000005	2272612
DRON:00870321	Phenylephrine Oral Film	DRON:00000005	2269668
DRON:00870322	Riluzole Oral Film	DRON:00000005	2269642
DRON:00870323	Cenobamate Oral Tablet	DRON:00000022	2265694
DRON:00870324	clobazam Oral Film	DRON:00000005	2269618
DRON:00870325	Benzocaine / Menthol Oral Film	DRON:00000005	2272808
DRON:00870326	Diphenhydramine Oral Film	DRON:00000005	2269648
DRON:00870327	Ondansetron Oral Film	DRON:00000005	2269606
DRON:00870328	Bifidobacterium animalis / Bifidobacterium bifidum / Lactobacillus acidophilus / Lactobacillus rhamnosus Oral Capsule	DRON:00000026	2270548
DRON:00870329	Dextromethorphan / Phenylephrine Oral Film	DRON:00000005	2270803
DRON:00870330	Meclizine Oral Film	DRON:00000005	2269654
DRON:00870331	Diphenhydramine / Phenylephrine Oral Film	DRON:00000005	2270808
DRON:00870332	Buprenorphine / Naloxone Sublingual Film	DRON:00000005	2269593
DRON:00870333	CAPSICUM OLEORESIN / Menthol Topical Cream	DRON:00000017	2273808
DRON:00870334	Vibrio cholerae CVD 103-HGR strain live antigen Oral Suspension	DRON:00000021	2270607
DRON:00870335	sennosides, USP Oral Film	DRON:00000005	2269682
DRON:00870336	Methylphenidate Chewable Extended Release Oral Tablet	DRON:00000022	2270756
DRON:00870337	lemborexant Oral Tablet	DRON:00000022	2272407
DRON:00870338	Bacillus anthracis strain V770-NP1-R antigens Injectable Suspension	DRON:00000021	2273311
DRON:00870339	Aspirin Oral Film	DRON:00000005	2269660
DRON:00870340	avapritinib Oral Tablet	DRON:00000022	2272111
DRON:00870341	Simethicone Oral Film	DRON:00000005	2269676
DRON:00873126	Benzocaine / Lidocaine / Tetracaine Topical Cream	DRON:00000017	2275619
DRON:00873127	peanut allergenic extract Oral Powder	DRON:00000005	2279406
DRON:00873128	fidaxomicin Oral Suspension	DRON:00000021	2279842
DRON:00873129	Menthol Topical Foam	DRON:00000024	2274103
DRON:00874914	Bermuda grass pollen extract Injectable Suspension	DRON:00000021	2284192
DRON:00874915	palbociclib Oral Tablet	DRON:00000022	2284101
DRON:00874916	Immunoglobulin G Prefilled Syringe	DRON:00000005	2268102
DRON:00874917	white ash pollen extract Injectable Suspension	DRON:00000021	2284185
DRON:00874918	olodaterol Inhalation Spray	DRON:00000005	2284612
DRON:00874919	chlophedianol / Pyrilamine Chewable Tablet	DRON:00000022	2268056
DRON:00874920	hepatitis A virus strain CR 326F antigen, inactivated Injection	DRON:00000005	2275273
DRON:00874921	Albuterol / Ipratropium Inhalation Spray	DRON:00000005	2284636
DRON:00874922	Sydney golden wattle pollen extract Injectable Suspension	DRON:00000021	2284167
DRON:00874923	tiotropium Inhalation Spray	DRON:00000005	2284620
DRON:00874924	Lymphocyte Immune Globulin, Anti-Thymocyte Globulin Injection	DRON:00000005	2282516
DRON:00874925	lactitol Powder for Oral Solution	DRON:00000020	2284604
DRON:00874926	ferric derisomaltose Injection	DRON:00000005	2274397
DRON:00874927	ubrogepant Oral Tablet	DRON:00000022	2268220
DRON:00874928	poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) Injectable Suspension	DRON:00000021	2282756
DRON:00874929	Bahia grass pollen extract Injectable Suspension	DRON:00000021	2284187
DRON:00874930	Teprotumumab Injection	DRON:00000005	2274806
DRON:00874931	Ascorbic Acid / Cholecalciferol / ferrous sulfate / Vitamin A Oral Solution	DRON:00000020	2284160
DRON:00874932	olodaterol / tiotropium Inhalation Spray	DRON:00000005	2284646
DRON:00874933	Rimegepant Disintegrating Oral Tablet	DRON:00000022	2282312
DRON:00874934	Moxidectin / Pyrantel / sarolaner Chewable Tablet	DRON:00000022	2281734
DRON:00874935	hepatitis A virus strain CR 326F antigen, inactivated Prefilled Syringe	DRON:00000005	2275282
DRON:00874936	beech pollen extract Injectable Suspension	DRON:00000021	2284190
DRON:00874937	tag alder pollen extract Injectable Suspension	DRON:00000021	2284177
DRON:00874938	Cysteamine Delayed Release Oral Granules	DRON:00000005	2284509
DRON:00874939	tazemetostat Oral Tablet	DRON:00000022	2274383
DRON:00874940	Ascorbic Acid Powder for Oral Suspension	DRON:00000021	2284147
DRON:00874941	eptinezumab Injection	DRON:00000005	2283048
DRON:00874942	meloxicam Injection	DRON:00000005	2281105
DRON:00877728	ascorbic acid / biotin / ferrous bisglycinate / folic acid / formic acid / iron-dextran complex / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet	DRON:00000022	1102194
DRON:00877729	coal tar / salicylic acid / sulfur, colloidal Topical Ointment	DRON:00000019	402832
DRON:00877730	ascorbic acid / folic acid / iron carbonyl / vitamin B12 Oral Capsule	DRON:00000026	999698
DRON:00877731	arginine / folic acid / piperine / vitamin B12 / vitamin B6 Oral Tablet	DRON:00000022	1366153
DRON:00877732	vitamin B12 Nasal Gel	DRON:00000015	376662
DRON:00877733	cholecalciferol / folic acid / omega-3 acid ethyl esters (USP) / phytosterols / pyridoxine / vitamin B12 Oral Capsule	DRON:00000026	1193035
DRON:00877734	ascorbic acid / copper sulfate / ferrous fumarate / folic acid / vitamin B12 Oral Tablet	DRON:00000022	619089
DRON:00877735	thiamine / vitamin B12 Oral Tablet	DRON:00000022	376929
DRON:00877736	yellow fever virus strain 17D-204 live antigen Injection	DRON:00000005	1658238
DRON:00877737	vitamin B12 Chewable Tablet	DRON:00000022	371648
DRON:00877738	vitamin K2 Oral Tablet	DRON:00000022	1430297
DRON:00877739	ascorbic acid / calcium sulfate / cupric oxide / niacinamide / pyridoxine / vitamin B12 Oral Tablet	DRON:00000022	828809
DRON:00877740	copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule	DRON:00000026	1314784
DRON:00877741	amylase / lipase / protease Oral Capsule	DRON:00000026	498907
DRON:00877742	folic acid / pyridoxine / vitamin B12 Oral Tablet	DRON:00000022	748671
DRON:00877743	copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule	DRON:00000026	1314677
DRON:00877744	folic acid / vitamin B12 Oral Tablet	DRON:00000022	619046
DRON:00877745	ascorbic acid / biotin / calcium carbonate / cupric oxide / ferrous fumarate / folic acid / magnesium oxide / niacinamide / pantothenic acid / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E / zinc oxide Oral Tablet	DRON:00000022	797462
DRON:00877746	folic acid / heme iron polypeptide / polysaccharide iron complex / vitamin B12 Oral Tablet	DRON:00000022	978675
DRON:00877747	docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (USP) / pyridoxine / vitamin B12 Oral Capsule	DRON:00000026	884754
DRON:00877748	pyridoxine / vitamin B12 Oral Tablet	DRON:00000022	801167
DRON:00877749	folic acid / polysaccharide iron complex / vitamin B12 Oral Solution	DRON:00000020	692636
DRON:00877750	docosahexaenoate / eicosapentaenoate / folic acid / phytosterols / policosanol / vitamin B12 / vitamin B6 Oral Capsule	DRON:00000026	1090006
DRON:00877751	amylase / lipase / protease Extended Release Oral Capsule	DRON:00000026	402749
DRON:00877752	amylase / papain Chewable Tablet	DRON:00000022	374834
DRON:00877753	amylase / lipase / pancreatin / protease Delayed Release Oral Tablet	DRON:00000022	402813
DRON:00877754	calcium carbonate / cholecalciferol / vitamin K1 Oral Tablet	DRON:00000022	829754
DRON:00877755	thioctate / vitamin B12 Oral Tablet	DRON:00000022	618127
DRON:00877756	cyproheptadine / vitamin B12 Oral Solution	DRON:00000020	438870
DRON:00877757	vitamin K1 Oral Tablet	DRON:00000022	373450
DRON:00877758	calcium carbonate / vitamin B12 Oral Tablet	DRON:00000022	1298164
DRON:00877759	ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Capsule	DRON:00000026	891521
DRON:00877760	vitamin K3 Injectable Solution	DRON:00000020	372760
DRON:00877761	melatonin / vitamin B12 Sublingual Tablet	DRON:00000022	1114857
DRON:00877762	vitamin K1 Injection	DRON:00000005	1670191
DRON:00877763	ascorbic acid / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin D / vitamin E Oral Solution	DRON:00000020	876857
DRON:00877764	attapulgite / salicylic acid / sulfur, colloidal Topical Lotion	DRON:00000018	379070
DRON:00877765	herpesvirus 3, human Injectable Solution	DRON:00000020	562391
DRON:00877766	empagliflozin / linagliptin / metformin Extended Release Oral Tablet	DRON:00000022	2359278
DRON:00877767	Fusarium moniliforme antigen Injectable Solution	DRON:00000020	2101343
DRON:00877768	vitamin K1 Injectable Solution	DRON:00000020	373449
DRON:00877769	ascorbic acid / cholecalciferol / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Solution	DRON:00000020	1234481
DRON:00877770	intrinsic factor / vitamin B12 Oral Capsule	DRON:00000026	375651
DRON:00877771	coal tar / salicylic acid / sulfur, colloidal Topical Lotion	DRON:00000018	377666
DRON:00877772	vitamin B12 Extended Release Oral Tablet	DRON:00000022	371651
DRON:00877773	boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12 Oral Tablet	DRON:00000022	1087279
DRON:00877774	ascorbic acid / biotin / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 / vitamin E Oral Tablet	DRON:00000022	1298308
DRON:00877775	calamine / resorcinol / sulfur, colloidal Topical Cream	DRON:00000017	244384
DRON:00877776	ascorbic acid / ferrous fumarate / vitamin B12 Extended Release Oral Capsule	DRON:00000026	376968
DRON:00877777	folic acid / teferrol / vitamin B12 Oral Solution	DRON:00000020	757208
DRON:00877778	docosahexaenoate / eicosapentaenoate / folic acid / phytosterols / vitamin B12 / vitamin B6 Oral Capsule	DRON:00000026	808554
DRON:00877779	cytarabine / daunorubicin Injection	DRON:00000005	2285807
DRON:00877780	ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Extended Release Oral Capsule	DRON:00000026	619087
DRON:00877781	ascorbic acid / ferrous fumarate / vitamin B12 Oral Capsule	DRON:00000026	378540
DRON:00877782	vitamin K3 Oral Tablet	DRON:00000022	372761
DRON:00877783	vitamin B12 Mucosal Spray	DRON:00000005	891443
DRON:00877784	niacin / pantothenic acid / riboflavin / thiamine / vitamin B12 / vitamin B6 Oral Tablet	DRON:00000022	1241894
DRON:00877785	vitamin B12 Oral Solution	DRON:00000020	348170
DRON:00877786	ascorbic acid / folic acid / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin D / vitamin E Chewable Tablet	DRON:00000022	1235387
DRON:00877787	ascorbic acid / biotin / calcium carbonate / folic acid / niacin / pantothenate / pyridoxine / riboflavin / succinic acid / thiamine / vitamin B12 Oral Tablet	DRON:00000022	1102199
DRON:00877788	ascorbic acid / beta carotene / ergocalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E Oral Tablet	DRON:00000022	1298291
DRON:00877789	ascorbic acid / D-biotin / folic acid / niacinamide / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet	DRON:00000022	828803
DRON:00877790	folic acid / vitamin B12 / vitamin B6 Extended Release Oral Tablet	DRON:00000022	619226
DRON:00877791	betamethasone / diclofenac / vitamin B12 Oral Tablet	DRON:00000022	438943
DRON:00877792	folic acid / ubidecarenone / vitamin B12 / vitamin B6 Oral Capsule	DRON:00000026	744996
DRON:00877793	calcium carbonate / cholecalciferol / vitamin K1 Chewable Tablet	DRON:00000022	577044
DRON:00877794	amylase / lipase / protease Oral Powder	DRON:00000005	546581
DRON:00877795	ascorbic acid / ferrous fumarate / vitamin B12 Oral Tablet	DRON:00000022	376969
DRON:00877796	ibuprofen / vitamin B12 Oral Tablet	DRON:00000022	372454
DRON:00877797	cholecalciferol / vitamin K2 Oral Tablet	DRON:00000022	2123175
DRON:00877798	ascorbic acid / biotin / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Capsule	DRON:00000026	828827
DRON:00877799	vitamin B12 Sublingual Tablet	DRON:00000022	371652
DRON:00877800	alpha tocopherol / ascorbic acid / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc oxide Oral Tablet	DRON:00000022	1304509
DRON:00877801	folic acid / vitamin B12 / vitamin B6 Oral Tablet	DRON:00000022	619051
DRON:00877802	ecothiopate Ophthalmic Solution	DRON:00000020	379134
DRON:00877803	ascorbic acid / biotin / copper sulfate / docusate / folic acid / iron carbonyl / vitamin B12 / vitamin E Extended Release Oral Tablet	DRON:00000022	1087404
DRON:00877804	dexpanthenol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 Injectable Solution	DRON:00000020	1314397
DRON:00877805	colloidal oatmeal / mineral oil Topical Cream	DRON:00000017	2286992
DRON:00877806	ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Disintegrating Oral Tablet	DRON:00000022	1095602
DRON:00877807	betaine / protease Oral Tablet	DRON:00000022	402791
DRON:00877808	amisulpride Injection	DRON:00000005	2284231
DRON:00877809	choline / inositol / lysine / methionine / vitamin B12 Oral Capsule	DRON:00000026	379188
DRON:00877810	folic acid / iron polysaccharide / vitamin B12 Oral Capsule	DRON:00000026	579931
DRON:00877811	vitamin B12 Nasal Spray	DRON:00000005	378708
DRON:00877812	ascorbic acid / ferrous bisglycinate / folic acid / vitamin B12 Oral Capsule	DRON:00000026	809138
DRON:00877813	copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule	DRON:00000026	802692
DRON:00877814	omega-3 acid ethyl esters (USP) / pyridoxine / vitamin B12 Oral Capsule	DRON:00000026	884827
DRON:00877815	vitamin B12 Metered Dose Nasal Spray	DRON:00000005	1797922
DRON:00877816	calcium carbonate / folic acid / pyridoxine / vitamin B12 Extended Release Oral Tablet	DRON:00000022	1087257
DRON:00877817	amikacin Inhalation Suspension	DRON:00000021	2285804
DRON:00877818	amylase / cellulase / hyoscyamine / lipase / phenyltoloxamine / protease Oral Capsule	DRON:00000026	562721
DRON:00877819	thiamine / vitamin B12 Injectable Solution	DRON:00000020	376928
DRON:00877820	folic acid / vitamin B12 Disintegrating Oral Tablet	DRON:00000022	763596
DRON:00877821	vitamin B12 Oral Tablet	DRON:00000022	371650
DRON:00877822	thiamine / vitamin B12 Oral Solution	DRON:00000020	375345
DRON:00877823	ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Oral Capsule	DRON:00000026	580134
DRON:00877824	alpha tocopherol / ascorbic acid / cholecalciferol / copper sulfate / docusate / folic acid / iron carbonyl / magnesium oxide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / zinc sulfate Oral Tablet	DRON:00000022	891457
DRON:00877825	calcium carbonate / ergocalciferol / vitamin K1 Chewable Tablet	DRON:00000022	375668
DRON:00877826	amylase / Bacillus coagulans / lipase / protease Oral Capsule	DRON:00000026	1543727
DRON:00877827	folic acid / vitamin B12 / vitamin B6 Sublingual Tablet	DRON:00000022	619134
DRON:00877828	vitamin K1 Sublingual Tablet	DRON:00000022	1923354
DRON:00877829	amylase / lipase / protease Chewable Tablet	DRON:00000022	402812
DRON:00877830	ferric ammonium citrate / folic acid / vitamin B12 Oral Solution	DRON:00000020	619104
DRON:00877831	ascorbic acid / biotin / copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacin / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate Oral Capsule	DRON:00000026	1314664
DRON:00877832	herpesvirus 1, human Injection	DRON:00000005	1721277
DRON:00877833	selumetinib Oral Capsule	DRON:00000026	2289417
DRON:00877834	Fusarium moniliforme antigen / Haematonectria haematococca allergenic extract Injectable Solution	DRON:00000020	2101401
DRON:00877835	cobalamins / vitamin B12 Oral Tablet	DRON:00000022	375726
DRON:00877836	vitamin B12 Disintegrating Oral Tablet	DRON:00000022	1291287
DRON:00877837	folic acid / vitamin B12 Oral Lozenge	DRON:00000005	730919
DRON:00877838	cobamamide / vitamin B12 Sublingual Tablet	DRON:00000022	797237
DRON:00877839	ascorbic acid / biotin / docusate / ferrous fumarate / folic acid / niacinamide / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet	DRON:00000022	828820
DRON:00877840	ascorbic acid / ferrous fumarate / vitamin B12 Delayed Release Oral Capsule	DRON:00000026	378508
DRON:00877841	piroxicam / vitamin B12 Oral Tablet	DRON:00000022	377049
DRON:00877842	folic acid / vitamin B12 Oral Suspension	DRON:00000021	619077
DRON:00877843	folic acid / intrinsic factor / vitamin B12 Oral Tablet	DRON:00000022	749177
DRON:00877844	ozanimod Oral Capsule	DRON:00000026	2288405
DRON:00877845	folic acid / omega-3 acid ethyl esters (USP) / phytosterols / pyridoxine / vitamin B12 Oral Capsule	DRON:00000026	1193100
DRON:00877846	pyridoxine / thiamine / vitamin B12 Oral Tablet	DRON:00000022	1244145
DRON:00877847	vitamin B12 Prefilled Syringe	DRON:00000005	727508
DRON:00877848	vitamin B12 Ophthalmic Solution	DRON:00000020	377460
DRON:00877849	cholecalciferol / folic acid / pyridoxine / riboflavin / vitamin B12 Chewable Tablet	DRON:00000022	1298197
DRON:00877850	folic acid / vitamin B12 / vitamin B6 Oral Capsule	DRON:00000026	579935
DRON:00877851	ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet	DRON:00000022	828822
DRON:00877852	bimatoprost Drug Implant	DRON:00000005	2286601
DRON:00877853	alpha tocopherol / ascorbic acid / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Capsule	DRON:00000026	828819
DRON:00877854	amylase / lipase Oral Tablet	DRON:00000022	376947
DRON:00877855	vitamin B12 Injectable Solution	DRON:00000020	371649
DRON:00877856	ferrous fumarate / vitamin B12 Oral Tablet	DRON:00000022	439586
DRON:00877857	vitamin B12 Oral Capsule	DRON:00000026	371646
DRON:00877858	mecobalamin / vitamin B12 Sublingual Tablet	DRON:00000022	377051
DRON:00877859	cholecalciferol / vitamin K2 Disintegrating Oral Tablet	DRON:00000022	804616
DRON:00877860	copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenate / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule	DRON:00000026	1314652
DRON:00877861	folic acid / liver extract / vitamin B12 Injectable Solution	DRON:00000020	619081
DRON:00877862	vitamin K3 Injectable Suspension	DRON:00000021	376401
DRON:00877863	ascorbic acid / folic acid / iron carbonyl / vitamin B12 Extended Release Oral Capsule	DRON:00000026	1087419
DRON:00877864	calcium carbonate / folic acid / pyridoxine / vitamin B12 Oral Tablet	DRON:00000022	826087
DRON:00877865	salicylamide / vitamin B12 Oral Tablet	DRON:00000022	435540
DRON:00877866	amylase / lipase / protease Delayed Release Oral Tablet	DRON:00000022	402811
DRON:00877867	amylase / lipase / pancreatin / protease Oral Tablet	DRON:00000022	792129
DRON:00877868	choline magnesium trisalicylate Oral Tablet	DRON:00000022	577814
DRON:00882945	polyethylene glycol 400 / propylene glycol Ophthalmic Suspension	DRON:00000021	2369382
DRON:00882946	benzalkonium / didecyldimethylammonium chloride / polyaminopropyl biguanide Topical Gel	DRON:00000015	2360645
DRON:00882947	camphor / capsaicin / methyl salicylate Topical Oil	DRON:00000005	2369407
DRON:00882948	diphenhydramine Medicated Shampoo	DRON:00000005	2368531
DRON:00882949	acetaminophen / diphenhydramine / phenylephrine Effervescent Oral Tablet	DRON:00000022	2287738
DRON:00882950	fremanezumab Auto-Injector	DRON:00000005	2287902
DRON:00882951	bempedoic acid Oral Tablet	DRON:00000022	2282407
DRON:00882952	Lumateperone Oral Capsule	DRON:00000026	2275606
DRON:00882953	enfortumab Injection	DRON:00000005	2268310
DRON:00882954	rough cocklebur pollen extract Injectable Suspension	DRON:00000021	2361700
DRON:00882955	Kentucky bluegrass pollen extract Injectable Suspension	DRON:00000021	2361702
DRON:00882956	short ragweed pollen extract Injectable Suspension	DRON:00000021	2367788
DRON:00882957	bempedoic acid / ezetimibe Oral Tablet	DRON:00000022	2283228
DRON:00882958	benzocaine Oral Suspension	DRON:00000021	2367797
DRON:00882959	benzalkonium / benzocaine / menthol / zinc chloride Oral Gel	DRON:00000015	2369636
DRON:00882960	pemigatinib Oral Tablet	DRON:00000022	2359333
DRON:00882961	perennial rye grass pollen extract Injectable Suspension	DRON:00000021	2367790
DRON:00882962	Timothy grass pollen extract Injectable Suspension	DRON:00000021	2367792
